HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_W,HOME_TEAM_ID,GAME_ID,SEASON,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE,AWAY_TEAM_ID
0.6415094339622641,1.0,2.0,0.75,0.8571428571428571,18.666666666666668,0.6071953541049182,0,1610612748,22100121,2021-22,0.5428571428571428,0.0,1.0,0.6,0.375,-1.3333333333333333,0.5321428571428571,1610612738
0.4473684210526316,0.3333333333333333,2.0,0.0,0.1428571428571428,-15.666666666666666,0.4939896036387264,0,1610612765,22100119,2021-22,0.5636363636363636,0.8,1.0,0.6666666666666666,0.75,14.333333333333334,0.5994301994301995,1610612755
0.5378151260504201,1.0,1.0,0.2,0.5,-10.0,0.545588630932599,0,1610612737,22100120,2021-22,0.5086206896551724,1.0,2.0,0.75,0.8571428571428571,3.333333333333333,0.4872456212112357,1610612762
0.6,0.6666666666666666,2.0,0.5,0.625,8.0,0.5627450980392157,0,1610612747,22100123,2021-22,0.4601769911504424,0.3333333333333333,3.0,0.0,0.1428571428571428,-6.0,0.4724859211584875,1610612760
0.5952380952380952,0.5,2.0,0.5,0.5,6.0,0.5765937893581512,1,1610612756,22100122,2021-22,0.5681818181818182,0.3333333333333333,2.0,0.0,0.1428571428571428,-14.333333333333334,0.4815193981860648,1610612745
0.5833333333333334,0.25,3.0,0.75,0.5,2.333333333333333,0.5153810835629018,0,1610612749,22100128,2021-22,0.5566037735849056,0.5,2.0,0.75,0.625,-5.333333333333333,0.5524299599771297,1610612752
0.5663716814159292,0.75,2.0,0.0,0.375,-8.333333333333334,0.5750582722597364,1,1610612757,22100131,2021-22,0.5666666666666667,0.6,2.0,0.0,0.3333333333333333,7.666666666666667,0.5797734491384884,1610612754
0.5691056910569106,0.3333333333333333,2.0,1.0,0.4285714285714285,-10.333333333333334,0.5158138410469562,0,1610612750,22100129,2021-22,0.6201550387596899,0.5,2.0,0.3333333333333333,0.4285714285714285,-1.0,0.5190306585655423,1610612746
0.5420560747663551,0.4,2.0,1.0,0.6666666666666666,7.0,0.5321535317317387,0,1610612761,22100127,2021-22,0.5811965811965812,0.6666666666666666,2.0,0.5,0.5555555555555556,-1.0,0.5325751689388053,1610612739
0.3962264150943396,0.0,2.0,0.3333333333333333,0.2222222222222222,-0.6666666666666666,0.4852754498366058,0,1610612753,22100125,2021-22,0.5528455284552846,0.25,2.0,0.25,0.25,-1.6666666666666667,0.5674939640305494,1610612759
0.5233644859813084,0.25,1.0,0.0,0.125,-21.666666666666668,0.4871578825915603,0,1610612765,22100124,2021-22,0.5877862595419847,0.6666666666666666,2.0,0.5,0.625,14.0,0.5828945651464735,1610612751
0.5813953488372093,0.75,2.0,1.0,0.8571428571428571,13.333333333333334,0.5413871841803043,1,1610612744,22100130,2021-22,0.5126050420168067,0.0,2.0,0.2,0.1111111111111111,-10.333333333333334,0.5313827622626213,1610612740
0.6216216216216216,0.3333333333333333,2.0,0.6,0.5,0.3333333333333333,0.5601541236787139,1,1610612758,22100132,2021-22,0.4482758620689655,0.5,2.0,0.6,0.5555555555555556,-4.333333333333333,0.5538553948832036,1610612766
0.53,0.75,2.0,0.5,0.625,-4.333333333333333,0.5219828685985056,1,1610612764,22100126,2021-22,0.5932203389830508,0.75,2.0,0.5,0.625,-5.0,0.5436784883444904,1610612763
0.5775862068965517,0.6666666666666666,3.0,0.4,0.5,-3.0,0.546760710553814,1,1610612743,22100133,2021-22,0.504,0.3333333333333333,2.0,0.0,0.125,-8.0,0.5075440895440896,1610612745
0.5726495726495726,0.8,1.0,0.0,0.4444444444444444,-3.0,0.5697049040031423,1,1610612757,22100138,2021-22,0.5350877192982456,0.5714285714285714,2.0,0.5,0.5555555555555556,3.0,0.545029239766082,1610612747
0.5277777777777778,0.75,3.0,0.75,0.75,5.666666666666667,0.5596310811867037,0,1610612741,22100135,2021-22,0.6,0.8,2.0,0.75,0.7777777777777778,8.666666666666666,0.6,1610612755
0.5169491525423728,0.75,3.0,0.5,0.625,-2.6666666666666665,0.5394508871047675,1,1610612742,22100136,2021-22,0.4747474747474747,0.0,2.0,0.6666666666666666,0.4444444444444444,5.333333333333333,0.5237253487253488,1610612738
0.6033057851239669,0.6,2.0,0.5,0.5714285714285714,11.0,0.5859553047534557,1,1610612756,22100137,2021-22,0.5096153846153846,0.75,2.0,0.2,0.4444444444444444,-6.666666666666667,0.545968900380665,1610612737
0.4423076923076923,0.75,2.0,0.75,0.75,8.0,0.5649760791270225,1,1610612748,22100134,2021-22,0.5916666666666667,1.0,2.0,0.8,0.875,12.0,0.5369752180647265,1610612762
0.6434108527131783,0.8,2.0,1.0,0.875,28.0,0.5879562338501292,1,1610612744,22100145,2021-22,0.5192307692307693,0.3333333333333333,1.0,0.0,0.1111111111111111,-5.0,0.5304708624708625,1610612745
0.4715447154471545,0.0,2.0,0.3333333333333333,0.2,-2.6666666666666665,0.4699424017692831,1,1610612753,22100141,2021-22,0.6388888888888888,1.0,1.0,0.6666666666666666,0.7777777777777778,7.0,0.5797254150702426,1610612762
0.5327102803738317,0.5,2.0,0.8,0.6666666666666666,-2.333333333333333,0.5360606594956797,0,1610612752,22100140,2021-22,0.5357142857142857,0.6666666666666666,2.0,0.5714285714285714,0.6,2.333333333333333,0.5541218041218041,1610612739
0.5,0.5,2.0,0.5,0.5,12.0,0.5325441720790558,1,1610612746,22100146,2021-22,0.5806451612903226,0.5,2.0,0.5,0.5,-18.33333333333333,0.5269736744530961,1610612766
0.5636363636363636,0.3333333333333333,2.0,1.0,0.6,5.666666666666667,0.5562392161622508,0,1610612761,22100139,2021-22,0.5169491525423728,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,13.666666666666666,0.5821340262503414,1610612751
0.5263157894736842,0.3333333333333333,3.0,0.2,0.25,-7.666666666666667,0.4591339571777391,1,1610612760,22100144,2021-22,0.5206611570247934,0.25,2.0,0.4,0.3333333333333333,-0.3333333333333333,0.5623810163721472,1610612759
0.6363636363636364,0.5,2.0,0.6,0.5555555555555556,12.333333333333334,0.5996562881808783,0,1610612758,22100143,2021-22,0.5916666666666667,0.6,2.0,0.0,0.3,7.333333333333333,0.6075041459369818,1610612754
0.6287878787878788,0.8,2.0,0.5,0.6666666666666666,4.0,0.5783530217428523,1,1610612764,22100142,2021-22,0.4770642201834862,0.2,2.0,0.75,0.4444444444444444,0.3333333333333333,0.5201325178389399,1610612749
0.4722222222222222,0.4,1.0,0.6,0.5,13.333333333333334,0.5767358267358267,0,1610612758,22100153,2021-22,0.5867768595041323,0.6666666666666666,2.0,0.5,0.625,9.333333333333334,0.5951069132887316,1610612756
0.5952380952380952,0.8333333333333334,1.0,1.0,0.8888888888888888,25.33333333333333,0.6066814322628277,1,1610612744,22100152,2021-22,0.5309734513274337,0.75,2.0,0.1666666666666666,0.4,-10.333333333333334,0.5261346539977461,1610612737
0.5714285714285714,0.8,2.0,0.5,0.6666666666666666,-3.6666666666666665,0.5427925746569814,1,1610612742,22100150,2021-22,0.453781512605042,0.0,3.0,0.1666666666666666,0.1,-22.0,0.485921954988892,1610612740
0.4322033898305085,0.5714285714285714,2.0,0.3333333333333333,0.5,-5.333333333333333,0.5224303697095848,1,1610612747,22100154,2021-22,0.5,0.5,1.0,0.4285714285714285,0.4545454545454545,-22.0,0.5096403411197628,1610612766
0.5045871559633027,0.75,2.0,0.4,0.5555555555555556,-3.333333333333333,0.5425426361047999,1,1610612743,22100151,2021-22,0.6695652173913044,0.8,2.0,0.75,0.7777777777777778,0.3333333333333333,0.5844607812204203,1610612748
0.4732142857142857,0.75,3.0,0.4,0.5555555555555556,-5.666666666666667,0.5347499169159189,1,1610612763,22100149,2021-22,0.396694214876033,0.2857142857142857,3.0,1.0,0.375,-16.333333333333332,0.4857264054259237,1610612750
0.5533980582524272,0.6,2.0,0.75,0.6666666666666666,0.0,0.5727575367412511,1,1610612741,22100148,2021-22,0.6194690265486725,0.6666666666666666,1.0,0.75,0.7,9.333333333333334,0.5747348128776767,1610612751
0.5855855855855856,0.8,2.0,0.8,0.8,8.333333333333334,0.5830739830739832,0,1610612755,22100147,2021-22,0.5454545454545454,0.4,1.0,0.8,0.6,-5.0,0.5449228664710942,1610612752
0.5284552845528455,0.6,2.0,0.5,0.5555555555555556,15.0,0.5495367744375118,1,1610612746,22100157,2021-22,0.4957264957264957,0.8333333333333334,3.0,0.0,0.5,5.333333333333333,0.5449159165973325,1610612757
0.4910714285714285,1.0,2.0,0.5714285714285714,0.7,2.6666666666666665,0.5738756613756614,1,1610612762,22100156,2021-22,0.5,0.75,1.0,0.1428571428571428,0.3636363636363636,-12.0,0.5135296119809394,1610612737
0.5092592592592593,0.6666666666666666,1.0,0.8,0.7272727272727273,4.333333333333333,0.5649482816149484,0,1610612755,22100155,2021-22,0.5,0.2,2.0,0.6,0.4,2.0,0.5201325178389399,1610612749
0.5688073394495413,0.0,4.0,0.5714285714285714,0.4,9.0,0.5288039856847196,1,1610612738,22100160,2021-22,0.5818181818181818,0.2857142857142857,3.0,1.0,0.5454545454545454,-1.6666666666666667,0.5625035400736335,1610612761
0.6115702479338843,0.8,2.0,0.4,0.6,-6.333333333333333,0.5593349575437403,0,1610612763,22100164,2021-22,0.5238095238095238,0.5,2.0,0.375,0.4166666666666667,-15.666666666666666,0.5348182283666154,1610612766
0.5905511811023622,0.8571428571428571,2.0,1.0,0.9,22.666666666666668,0.6097333763512118,1,1610612744,22100169,2021-22,0.5289256198347108,0.2857142857142857,2.0,0.5,0.3333333333333333,-12.666666666666666,0.4982418419225514,1610612750
0.5652173913043478,0.4,2.0,0.8333333333333334,0.6363636363636364,1.6666666666666667,0.547794072377575,0,1610612752,22100161,2021-22,0.5752212389380531,0.2,1.0,0.6666666666666666,0.4545454545454545,-4.333333333333333,0.5174284863738464,1610612749
0.6299212598425197,0.6666666666666666,3.0,0.625,0.6363636363636364,7.0,0.5822773755844622,0,1610612739,22100158,2021-22,0.5416666666666666,0.8333333333333334,3.0,0.5,0.7,8.666666666666666,0.5668181818181818,1610612764
0.578125,0.625,2.0,0.3333333333333333,0.5454545454545454,-5.0,0.5151387030429181,1,1610612747,22100170,2021-22,0.4953271028037383,0.8,2.0,0.6,0.7,-10.333333333333334,0.5357333375009117,1610612748
0.5929203539823009,0.6666666666666666,2.0,0.75,0.7,3.0,0.558032063337502,1,1610612741,22100163,2021-22,0.603448275862069,0.8333333333333334,2.0,0.5,0.7,6.666666666666667,0.5639419999443377,1610612742
0.5047619047619047,0.3333333333333333,3.0,0.0,0.1,-8.666666666666666,0.5093308913308913,0,1610612745,22100162,2021-22,0.4504504504504504,0.2,5.0,0.0,0.1111111111111111,-15.0,0.4737277858281301,1610612765
0.5378151260504201,0.0,2.0,0.1428571428571428,0.0909090909090909,-23.33333333333333,0.5014005602240896,0,1610612740,22100165,2021-22,0.4869565217391304,0.5,3.0,0.2,0.3333333333333333,1.0,0.491149767454419,1610612760
0.5982905982905983,0.8,2.0,0.4,0.6,5.333333333333333,0.5601546537168175,1,1610612743,22100167,2021-22,0.4807692307692308,0.6,3.0,0.1666666666666666,0.3636363636363636,4.0,0.5463675213675213,1610612754
0.5726495726495726,0.2,3.0,0.3333333333333333,0.2727272727272727,-6.333333333333333,0.4801402343970222,0,1610612753,22100159,2021-22,0.4649122807017544,0.6666666666666666,2.0,0.6,0.6363636363636364,-1.3333333333333333,0.5337768199309333,1610612751
0.549618320610687,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,7.0,0.579900321746262,1,1610612756,22100168,2021-22,0.5950413223140496,0.8333333333333334,1.0,0.0,0.4545454545454545,3.6666666666666665,0.5544724635633727,1610612757
0.546875,0.25,3.0,0.3333333333333333,0.3,2.333333333333333,0.5401272284933594,1,1610612759,22100166,2021-22,0.4741379310344827,0.3333333333333333,2.0,0.6,0.4545454545454545,7.333333333333333,0.5275745965401138,1610612758
0.5688073394495413,1.0,2.0,0.5714285714285714,0.7272727272727273,0.6666666666666666,0.5662558856366195,0,1610612762,22100172,2021-22,0.5585585585585585,0.6,1.0,0.1428571428571428,0.3333333333333333,-1.3333333333333333,0.5436648186648186,1610612754
0.6106194690265486,0.6666666666666666,2.0,0.5,0.6,14.0,0.5463582511931314,1,1610612746,22100173,2021-22,0.528,0.8,1.0,0.5,0.6363636363636364,-5.666666666666667,0.5642974400650143,1610612748
0.5338983050847458,0.5714285714285714,2.0,0.8,0.6666666666666666,-2.333333333333333,0.5429143833098635,0,1610612755,22100171,2021-22,0.4862385321100917,0.2857142857142857,1.0,0.8,0.5,-10.0,0.5438976925215457,1610612761
0.5392156862745098,0.8333333333333334,2.0,0.4,0.6363636363636364,7.0,0.5473644801761369,1,1610612743,22100182,2021-22,0.5175438596491229,0.75,3.0,0.125,0.3333333333333333,-10.0,0.5161724369921855,1610612737
0.5217391304347826,0.5,2.0,0.3333333333333333,0.4,5.333333333333333,0.5116704805491991,1,1610612760,22100180,2021-22,0.5826086956521739,0.3333333333333333,2.0,0.5,0.4166666666666667,-9.0,0.5096562829696263,1610612758
0.5538461538461539,0.6666666666666666,2.0,0.4,0.5454545454545454,-10.333333333333334,0.5462102291647747,0,1610612763,22100178,2021-22,0.6178861788617886,0.7142857142857143,2.0,0.6666666666666666,0.7,6.333333333333333,0.5847604529922026,1610612756
0.680327868852459,0.4,2.0,0.3333333333333333,0.3636363636363636,9.0,0.5826213419590841,0,1610612759,22100181,2021-22,0.5545454545454546,0.8333333333333334,2.0,0.4,0.6363636363636364,3.0,0.5764741006120316,1610612742
0.6057692307692307,0.875,2.0,1.0,0.9090909090909092,13.333333333333334,0.5971861690365627,1,1610612744,22100183,2021-22,0.6016949152542372,0.7142857142857143,2.0,0.75,0.7272727272727273,8.0,0.5826711091629885,1610612741
0.5615384615384615,0.5,2.0,0.4444444444444444,0.4615384615384615,-2.333333333333333,0.5284493284493285,1,1610612766,22100174,2021-22,0.5188679245283019,0.3333333333333333,2.0,0.8333333333333334,0.5833333333333334,-7.333333333333333,0.5431799537623984,1610612752
0.5283018867924528,0.5,2.0,0.625,0.5833333333333334,5.0,0.5646458107830861,1,1610612739,22100176,2021-22,0.5508474576271186,0.2,2.0,0.2,0.2,-3.0,0.5082207980196258,1610612765
0.5454545454545454,0.6666666666666666,2.0,0.3333333333333333,0.5833333333333334,-3.0,0.5185943117616847,0,1610612747,22100184,2021-22,0.552,0.2857142857142857,2.0,0.3333333333333333,0.3,-13.333333333333334,0.4925399449035813,1610612750
0.5338983050847458,0.25,2.0,0.5714285714285714,0.4545454545454545,10.0,0.525817706427254,1,1610612738,22100175,2021-22,0.5702479338842975,0.2,2.0,0.7142857142857143,0.5,4.666666666666667,0.5484897242741169,1610612749
0.4859813084112149,0.25,2.0,0.0,0.0909090909090909,-7.333333333333333,0.5033246608012962,0,1610612745,22100177,2021-22,0.5811965811965812,0.8333333333333334,2.0,0.0,0.4166666666666667,-1.0,0.5573214664123755,1610612757
0.5178571428571429,0.0,2.0,0.1428571428571428,0.0833333333333333,-21.666666666666668,0.5031512605042017,0,1610612740,22100179,2021-22,0.5905511811023622,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,7.666666666666667,0.5583108294509297,1610612751
0.5726495726495726,0.2857142857142857,2.0,0.8333333333333334,0.5384615384615384,-7.666666666666667,0.5469020955259487,0,1610612761,22100189,2021-22,0.4272727272727272,0.2,1.0,0.1666666666666666,0.1818181818181818,-6.0,0.4761902117834322,1610612765
0.5847457627118644,0.0,1.0,0.1428571428571428,0.0769230769230769,-10.666666666666666,0.5468060105398092,1,1610612740,22100188,2021-22,0.4869565217391304,0.5714285714285714,1.0,0.4,0.5,-9.333333333333334,0.5507909745063896,1610612763
0.5526315789473685,0.7142857142857143,2.0,0.5,0.6363636363636364,8.333333333333334,0.5639021108422542,1,1610612746,22100191,2021-22,0.5583333333333333,0.2857142857142857,1.0,0.5,0.3636363636363636,1.3333333333333333,0.5464196510560148,1610612750
0.4655172413793103,0.1666666666666666,3.0,0.3333333333333333,0.25,-13.0,0.5032371764920124,0,1610612753,22100187,2021-22,0.5504587155963303,0.8333333333333334,3.0,0.6,0.7272727272727273,12.666666666666666,0.5736377536836252,1610612764
0.5409836065573771,0.6,1.0,0.625,0.6153846153846154,11.333333333333334,0.5664022510641166,1,1610612739,22100190,2021-22,0.5798319327731093,0.4,1.0,0.5714285714285714,0.5,7.333333333333333,0.5608458591024655,1610612738
0.5486725663716814,0.6,2.0,0.25,0.3846153846153846,3.6666666666666665,0.5293334518998236,1,1610612754,22100186,2021-22,0.575,0.5,2.0,0.8,0.6153846153846154,-7.333333333333333,0.539385854781335,1610612755
0.5545454545454546,0.8,2.0,0.5714285714285714,0.6666666666666666,-2.0,0.5381414075221415,0,1610612762,22100185,2021-22,0.5446428571428571,0.8,2.0,0.4285714285714285,0.5833333333333334,-7.666666666666667,0.5226566533155319,1610612748
0.5188679245283019,0.6,2.0,0.3333333333333333,0.4545454545454545,5.0,0.5091878589007383,0,1610612760,22100196,2021-22,0.5964912280701754,0.6666666666666666,2.0,0.7142857142857143,0.6923076923076923,6.0,0.5506515632914306,1610612751
0.6423357664233577,0.75,1.0,0.5,0.6666666666666666,12.666666666666666,0.6018622714657583,0,1610612746,22100198,2021-22,0.4770642201834862,0.7142857142857143,2.0,0.6,0.6666666666666666,2.333333333333333,0.5572264964733414,1610612741
0.5789473684210527,0.8571428571428571,2.0,0.4,0.6666666666666666,9.666666666666666,0.5721512176620536,1,1610612743,22100197,2021-22,0.4954954954954955,0.8333333333333334,2.0,0.1428571428571428,0.4615384615384615,-2.0,0.5572444663353754,1610612757
0.5470085470085471,0.6,2.0,0.4444444444444444,0.5,5.0,0.5441188441188441,1,1610612766,22100194,2021-22,0.5806451612903226,0.8888888888888888,2.0,1.0,0.9166666666666666,17.666666666666668,0.5923218577206385,1610612744
0.4259259259259259,0.6,2.0,0.3333333333333333,0.5384615384615384,-6.0,0.5165018237934905,1,1610612747,22100192,2021-22,0.5725806451612904,0.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0.5999278380045832,1610612759
0.4607843137254901,0.2,2.0,0.0,0.0833333333333333,-11.0,0.4838425089662032,0,1610612745,22100195,2021-22,0.5692307692307692,0.7142857142857143,2.0,0.75,0.7272727272727273,13.333333333333334,0.5789117562344149,1610612756
0.5420560747663551,0.75,2.0,0.1111111111111111,0.3076923076923077,-11.666666666666666,0.5198666448051593,1,1610612737,22100193,2021-22,0.5491803278688525,0.2,2.0,0.625,0.4615384615384615,4.0,0.5648831668970677,1610612749
0.5158730158730159,0.2857142857142857,2.0,0.4,0.3333333333333333,-5.333333333333333,0.5420687830687831,0,1610612750,22100206,2021-22,0.5350877192982456,0.7142857142857143,1.0,0.8,0.75,20.33333333333333,0.5740682224636011,1610612756
0.652542372881356,0.2,2.0,0.2857142857142857,0.25,-2.0,0.5435541859270673,0,1610612765,22100200,2021-22,0.4915254237288136,0.3333333333333333,3.0,0.4285714285714285,0.3846153846153846,-8.666666666666666,0.5160906834718234,1610612758
0.4608695652173913,0.3333333333333333,3.0,0.7142857142857143,0.5384615384615384,-4.333333333333333,0.5149849603500137,1,1610612752,22100203,2021-22,0.6504065040650406,0.6666666666666666,2.0,0.25,0.4285714285714285,4.333333333333333,0.5858792096650935,1610612754
0.6016949152542372,0.6363636363636364,1.0,0.3333333333333333,0.5714285714285714,-4.333333333333333,0.5243584622115695,0,1610612747,22100209,2021-22,0.504424778761062,0.7142857142857143,1.0,0.6666666666666666,0.6923076923076923,-2.0,0.5277279713995952,1610612741
0.6031746031746031,0.8333333333333334,3.0,0.5,0.6666666666666666,6.666666666666667,0.5870561111940422,1,1610612742,22100204,2021-22,0.6551724137931034,0.875,1.0,0.4,0.6923076923076923,13.666666666666666,0.5911118228295553,1610612743
0.5862068965517241,0.8,1.0,0.1111111111111111,0.3571428571428571,-0.3333333333333333,0.5486022769890674,1,1610612737,22100202,2021-22,0.4642857142857143,0.1428571428571428,2.0,0.3333333333333333,0.2307692307692307,-12.666666666666666,0.5008175094381991,1610612753
0.48,0.6666666666666666,2.0,0.625,0.6428571428571429,6.333333333333333,0.5164284977832766,0,1610612739,22100199,2021-22,0.4907407407407407,0.4,2.0,0.5,0.4615384615384615,7.666666666666667,0.5348236595328653,1610612738
0.5327102803738317,0.8333333333333334,1.0,0.125,0.4285714285714285,-9.0,0.5364674523553028,1,1610612757,22100208,2021-22,0.6132075471698113,0.25,2.0,0.8333333333333334,0.5,-5.333333333333333,0.5573652173098252,1610612761
0.5619047619047619,0.5714285714285714,2.0,0.3333333333333333,0.4615384615384615,-15.333333333333334,0.5342358124966821,1,1610612763,22100205,2021-22,0.4576271186440678,0.1666666666666666,1.0,0.0,0.0769230769230769,-15.333333333333334,0.4681309135935909,1610612745
0.5819672131147541,0.8333333333333334,2.0,0.6666666666666666,0.75,7.333333333333333,0.558030865125917,1,1610612764,22100201,2021-22,0.5877192982456141,0.1428571428571428,2.0,0.1428571428571428,0.1428571428571428,-1.6666666666666667,0.5634407346048738,1610612740
0.4912280701754385,0.5,1.0,0.3333333333333333,0.4166666666666667,-4.666666666666667,0.5106117083795078,0,1610612760,22100207,2021-22,0.5603448275862069,0.8,2.0,0.5,0.6153846153846154,0.0,0.5443292282430213,1610612748
0.5132743362831859,0.6666666666666666,3.0,0.5714285714285714,0.6153846153846154,-1.6666666666666667,0.5455423767593939,1,1610612762,22100211,2021-22,0.5346534653465347,0.5,3.0,0.6666666666666666,0.5714285714285714,-6.666666666666667,0.5478505901437601,1610612755
0.5950413223140496,0.6666666666666666,2.0,0.75,0.7142857142857143,21.666666666666668,0.5940279104955292,0,1610612751,22100210,2021-22,0.552,0.8888888888888888,2.0,0.75,0.8461538461538461,11.666666666666666,0.5794714640198512,1610612744
0.4166666666666667,0.6666666666666666,2.0,0.5,0.6153846153846154,6.666666666666667,0.5372113373457976,1,1610612746,22100212,2021-22,0.5573770491803278,0.3333333333333333,2.0,0.2857142857142857,0.3076923076923077,-1.0,0.6034285210646924,1610612759
0.4910714285714285,0.5714285714285714,1.0,0.75,0.6666666666666666,4.666666666666667,0.5608679929852178,1,1610612751,22100216,2021-22,0.4629629629629629,0.5714285714285714,2.0,0.625,0.6,5.333333333333333,0.49464885650678,1610612739
0.5130434782608696,0.8,2.0,0.5555555555555556,0.6428571428571429,5.333333333333333,0.5393437209966445,1,1610612748,22100217,2021-22,0.5050505050505051,0.1428571428571428,2.0,0.125,0.1333333333333333,-0.6666666666666666,0.5591718553359946,1610612740
0.5391304347826087,0.2,3.0,0.5555555555555556,0.4285714285714285,-5.666666666666667,0.5528528988452529,1,1610612749,22100219,2021-22,0.5045871559633027,0.5833333333333334,2.0,0.3333333333333333,0.5333333333333333,-11.333333333333334,0.510735999047822,1610612747
0.5416666666666666,0.6666666666666666,3.0,0.4444444444444444,0.5333333333333333,7.333333333333333,0.5500712250712251,1,1610612766,22100213,2021-22,0.5794392523364486,0.8571428571428571,2.0,0.6666666666666666,0.7692307692307693,6.666666666666667,0.5706217270158443,1610612764
0.6638655462184874,0.8333333333333334,2.0,0.1111111111111111,0.4,9.666666666666666,0.5973761725121888,1,1610612737,22100215,2021-22,0.5412844036697247,0.4,2.0,0.5555555555555556,0.5,4.333333333333333,0.537285692394525,1610612738
0.6228070175438597,0.8571428571428571,2.0,0.125,0.4666666666666667,-4.0,0.5503375978043956,1,1610612757,22100223,2021-22,0.6015037593984962,0.7142857142857143,2.0,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.5276642527810148,1610612741
0.5267857142857143,0.4285714285714285,2.0,0.7142857142857143,0.5714285714285714,-4.0,0.5021744013438024,0,1610612752,22100218,2021-22,0.5658914728682171,0.1428571428571428,2.0,0.2857142857142857,0.2142857142857142,-21.0,0.4985648095110805,1610612753
0.5,0.4285714285714285,2.0,0.3333333333333333,0.3846153846153846,-11.666666666666666,0.5033653315679135,1,1610612760,22100221,2021-22,0.4878048780487805,0.1666666666666666,2.0,0.0,0.0714285714285714,-24.0,0.4687387701394461,1610612745
0.4953271028037383,0.7142857142857143,2.0,0.8333333333333334,0.7692307692307693,18.0,0.5332151971109177,1,1610612756,22100222,2021-22,0.6302521008403361,0.8571428571428571,2.0,0.5,0.6923076923076923,4.666666666666667,0.5959907195201312,1610612742
0.512396694214876,0.1666666666666666,2.0,0.2857142857142857,0.2307692307692307,-12.0,0.5307372647896531,1,1610612765,22100214,2021-22,0.4705882352941176,0.6666666666666666,2.0,0.2222222222222222,0.4,2.6666666666666665,0.5565557685769466,1610612754
0.4414414414414414,0.25,2.0,0.4,0.3076923076923077,-2.0,0.5052159302159303,1,1610612750,22100220,2021-22,0.631578947368421,0.3333333333333333,2.0,0.5,0.4285714285714285,0.3333333333333333,0.5685710222498028,1610612758
0.6439393939393939,0.625,3.0,0.3333333333333333,0.5,-0.6666666666666666,0.5642668925277622,1,1610612763,22100226,2021-22,0.4568965517241379,0.7,2.0,0.5,0.6428571428571429,10.333333333333334,0.5052996616047207,1610612746
0.5660377358490566,0.875,3.0,0.3333333333333333,0.6428571428571429,9.333333333333334,0.600052506021071,0,1610612743,22100228,2021-22,0.4642857142857143,0.5,2.0,0.5714285714285714,0.5333333333333333,-15.333333333333334,0.5246463932107496,1610612755
0.4954954954954955,0.5714285714285714,1.0,0.5555555555555556,0.5625,-4.666666666666667,0.4794861528194862,0,1610612739,22100224,2021-22,0.5641025641025641,0.8888888888888888,2.0,0.8,0.8571428571428571,13.333333333333334,0.5655825751309623,1610612744
0.6068376068376068,0.8333333333333334,1.0,0.5555555555555556,0.6666666666666666,11.333333333333334,0.5600753042282278,1,1610612748,22100225,2021-22,0.495575221238938,0.8571428571428571,1.0,0.5714285714285714,0.7142857142857143,2.333333333333333,0.5523272288967136,1610612764
0.6033057851239669,0.7142857142857143,2.0,0.5714285714285714,0.6428571428571429,6.0,0.5570418586508691,1,1610612762,22100229,2021-22,0.5648148148148148,0.25,3.0,0.7142857142857143,0.4666666666666667,-1.6666666666666667,0.5835573115447329,1610612761
0.5596330275229358,0.3333333333333333,1.0,0.4,0.3571428571428571,-6.666666666666667,0.5056491616124644,1,1610612750,22100227,2021-22,0.5114503816793893,0.3333333333333333,2.0,0.25,0.2857142857142857,-12.0,0.5471360253403358,1610612759
0.5775862068965517,0.625,2.0,0.75,0.6875,5.333333333333333,0.5545663192606767,1,1610612751,22100233,2021-22,0.5042735042735043,0.1428571428571428,2.0,0.375,0.2666666666666666,-8.0,0.5114835638091452,1610612753
0.4821428571428571,0.7777777777777778,1.0,0.3333333333333333,0.6,1.6666666666666667,0.5677843355950057,0,1610612743,22100236,2021-22,0.5585585585585585,0.7142857142857143,2.0,0.625,0.6666666666666666,7.666666666666667,0.5548290322393723,1610612741
0.5391304347826087,0.3333333333333333,2.0,0.5555555555555556,0.4666666666666667,-7.333333333333333,0.54248039914469,1,1610612749,22100234,2021-22,0.5130434782608696,0.5,2.0,0.3333333333333333,0.4285714285714285,-8.333333333333334,0.5014238494787694,1610612760
0.4732142857142857,0.3333333333333333,2.0,0.4444444444444444,0.4,3.333333333333333,0.5321062189371735,0,1610612758,22100238,2021-22,0.5384615384615384,0.25,1.0,0.625,0.4375,-9.0,0.5721613001487215,1610612761
