MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
01/10/2024 Nuggets at Jazz,0022300524,2023-24,2024-01-10, Jazz,1610612762, Nuggets,1610612743
01/07/2024 Pistons at Nuggets,0022300502,2023-24,2024-01-07, Nuggets,1610612743, Pistons,1610612765
01/05/2024 Magic at Nuggets,0022300488,2023-24,2024-01-05, Nuggets,1610612743, Magic,1610612753
01/04/2024 Nuggets at Warriors,0022300478,2023-24,2024-01-04, Warriors,1610612744, Nuggets,1610612743
01/01/2024 Hornets at Nuggets,0022300455,2023-24,2024-01-01, Nuggets,1610612743, Hornets,1610612766
12/29/2023 Thunder at Nuggets,0022300435,2023-24,2023-12-29, Nuggets,1610612743, Thunder,1610612760
12/28/2023 Grizzlies at Nuggets,0022300425,2023-24,2023-12-28, Nuggets,1610612743, Grizzlies,1610612763
12/25/2023 Warriors at Nuggets,0022300402,2023-24,2023-12-25, Nuggets,1610612743, Warriors,1610612744
12/23/2023 Nuggets at Hornets,0022300390,2023-24,2023-12-23, Hornets,1610612766, Nuggets,1610612743
12/22/2023 Nuggets at Nets,0022300383,2023-24,2023-12-22, Nets,1610612751, Nuggets,1610612743
12/20/2023 Nuggets at Raptors,0022300369,2023-24,2023-12-20, Raptors,1610612761, Nuggets,1610612743
12/16/2023 Thunder at Nuggets,0022300340,2023-24,2023-12-16, Nuggets,1610612743, Thunder,1610612760
12/14/2023 Nets at Nuggets,0022300322,2023-24,2023-12-14, Nuggets,1610612743, Nets,1610612751
12/08/2023 Rockets at Nuggets,0022301224,2023-24,2023-12-08, Nuggets,1610612743, Rockets,1610612745
12/06/2023 Nuggets at Clippers,0022301215,2023-24,2023-12-06, Clippers,1610612746, Nuggets,1610612743
12/02/2023 Nuggets at Kings,0022300290,2023-24,2023-12-02, Kings,1610612758, Nuggets,1610612743
12/01/2023 Nuggets at Suns,0022300279,2023-24,2023-12-01, Suns,1610612756, Nuggets,1610612743
11/29/2023 Rockets at Nuggets,0022300263,2023-24,2023-11-29, Nuggets,1610612743, Rockets,1610612745
11/27/2023 Nuggets at Clippers,0022300257,2023-24,2023-11-27, Clippers,1610612746, Nuggets,1610612743
11/26/2023 Spurs at Nuggets,0022300252,2023-24,2023-11-26, Nuggets,1610612743, Spurs,1610612759
11/24/2023 Nuggets at Rockets,0022300048,2023-24,2023-11-24, Rockets,1610612745, Nuggets,1610612743
11/22/2023 Nuggets at Magic,0022300226,2023-24,2023-11-22, Magic,1610612753, Nuggets,1610612743
11/20/2023 Nuggets at Pistons,0022300218,2023-24,2023-11-20, Pistons,1610612765, Nuggets,1610612743
11/14/2023 Clippers at Nuggets,0022300024,2023-24,2023-11-14, Nuggets,1610612743, Clippers,1610612746
11/12/2023 Nuggets at Rockets,0022300182,2023-24,2023-11-12, Rockets,1610612745, Nuggets,1610612743
11/08/2023 Warriors at Nuggets,0022300169,2023-24,2023-11-08, Nuggets,1610612743, Warriors,1610612744
11/01/2023 Nuggets at Timberwolves,0022300123,2023-24,2023-11-01, Timberwolves,1610612750, Nuggets,1610612743
10/30/2023 Jazz at Nuggets,0022300110,2023-24,2023-10-30, Nuggets,1610612743, Jazz,1610612762
10/29/2023 Nuggets at Thunder,0022300095,2023-24,2023-10-29, Thunder,1610612760, Nuggets,1610612743
10/27/2023 Nuggets at Grizzlies,0022300078,2023-24,2023-10-27, Grizzlies,1610612763, Nuggets,1610612743
10/24/2023 Lakers at Nuggets,0022300061,2023-24,2023-10-24, Nuggets,1610612743, Lakers,1610612747
04/14/2024 Jazz at Warriors,0022301198,2023-24,2024-04-14, Warriors,1610612744, Jazz,1610612762
04/11/2024 Warriors at Trail Blazers,0022301169,2023-24,2024-04-11, Trail Blazers,1610612757, Warriors,1610612744
04/09/2024 Warriors at Lakers,0022301155,2023-24,2024-04-09, Lakers,1610612747, Warriors,1610612744
04/07/2024 Jazz at Warriors,0022301142,2023-24,2024-04-07, Warriors,1610612744, Jazz,1610612762
04/04/2024 Warriors at Rockets,0022301113,2023-24,2024-04-04, Rockets,1610612745, Warriors,1610612744
03/31/2024 Warriors at Spurs,0022301085,2023-24,2024-03-31, Spurs,1610612759, Warriors,1610612744
03/29/2024 Warriors at Hornets,0022301062,2023-24,2024-03-29, Hornets,1610612766, Warriors,1610612744
03/27/2024 Warriors at Magic,0022301049,2023-24,2024-03-27, Magic,1610612753, Warriors,1610612744
03/26/2024 Warriors at Heat,0022301044,2023-24,2024-03-26, Heat,1610612748, Warriors,1610612744
03/24/2024 Warriors at Timberwolves,0022301031,2023-24,2024-03-24, Timberwolves,1610612750, Warriors,1610612744
03/22/2024 Pacers at Warriors,0022301016,2023-24,2024-03-22, Warriors,1610612744, Pacers,1610612754
03/20/2024 Grizzlies at Warriors,0022301001,2023-24,2024-03-20, Warriors,1610612744, Grizzlies,1610612763
03/18/2024 Knicks at Warriors,0022300988,2023-24,2024-03-18, Warriors,1610612744, Knicks,1610612752
03/16/2024 Warriors at Lakers,0022300973,2023-24,2024-03-16, Lakers,1610612747, Warriors,1610612744
03/11/2024 Warriors at Spurs,0022300936,2023-24,2024-03-11, Spurs,1610612759, Warriors,1610612744
03/09/2024 Spurs at Warriors,0022300921,2023-24,2024-03-09, Warriors,1610612744, Spurs,1610612759
03/06/2024 Bucks at Warriors,0022300899,2023-24,2024-03-06, Warriors,1610612744, Bucks,1610612749
03/01/2024 Warriors at Raptors,0022300860,2023-24,2024-03-01, Raptors,1610612761, Warriors,1610612744
02/29/2024 Warriors at Knicks,0022300852,2023-24,2024-02-29, Knicks,1610612752, Warriors,1610612744
02/27/2024 Warriors at Wizards,0022300834,2023-24,2024-02-27, Wizards,1610612764, Warriors,1610612744
02/23/2024 Hornets at Warriors,0022300811,2023-24,2024-02-23, Warriors,1610612744, Hornets,1610612766
02/22/2024 Lakers at Warriors,0022300802,2023-24,2024-02-22, Warriors,1610612744, Lakers,1610612747
02/15/2024 Warriors at Jazz,0022300576,2023-24,2024-02-15, Jazz,1610612762, Warriors,1610612744
02/14/2024 Clippers at Warriors,0022300789,2023-24,2024-02-14, Warriors,1610612744, Clippers,1610612746
02/12/2024 Warriors at Jazz,0022300769,2023-24,2024-02-12, Jazz,1610612762, Warriors,1610612744
02/10/2024 Suns at Warriors,0022300757,2023-24,2024-02-10, Warriors,1610612744, Suns,1610612756
02/08/2024 Warriors at Pacers,0022300733,2023-24,2024-02-08, Pacers,1610612754, Warriors,1610612744
02/07/2024 Warriors at 76ers,0022300727,2023-24,2024-02-07, 76ers,1610612755, Warriors,1610612744
02/05/2024 Warriors at Nets,0022300717,2023-24,2024-02-05, Nets,1610612751, Warriors,1610612744
02/02/2024 Warriors at Grizzlies,0022300693,2023-24,2024-02-02, Grizzlies,1610612763, Warriors,1610612744
01/30/2024 76ers at Warriors,0022300673,2023-24,2024-01-30, Warriors,1610612744, 76ers,1610612755
01/27/2024 Lakers at Warriors,0022300650,2023-24,2024-01-27, Warriors,1610612744, Lakers,1610612747
01/25/2024 Kings at Warriors,0022300632,2023-24,2024-01-25, Warriors,1610612744, Kings,1610612758
01/15/2024 Warriors at Grizzlies,0022300560,2023-24,2024-01-15, Grizzlies,1610612763, Warriors,1610612744
01/13/2024 Warriors at Bucks,0022300545,2023-24,2024-01-13, Bucks,1610612749, Warriors,1610612744
01/07/2024 Raptors at Warriors,0022300504,2023-24,2024-01-07, Warriors,1610612744, Raptors,1610612761
01/05/2024 Pistons at Warriors,0022300490,2023-24,2024-01-05, Warriors,1610612744, Pistons,1610612765
01/02/2024 Magic at Warriors,0022300463,2023-24,2024-01-02, Warriors,1610612744, Magic,1610612753
12/28/2023 Heat at Warriors,0022300426,2023-24,2023-12-28, Warriors,1610612744, Heat,1610612748
12/23/2023 Trail Blazers at Warriors,0022300399,2023-24,2023-12-23, Warriors,1610612744, Trail Blazers,1610612757
12/22/2023 Wizards at Warriors,0022300386,2023-24,2023-12-22, Warriors,1610612744, Wizards,1610612764
12/17/2023 Warriors at Trail Blazers,0022300348,2023-24,2023-12-17, Trail Blazers,1610612757, Warriors,1610612744
12/16/2023 Nets at Warriors,0022300339,2023-24,2023-12-16, Warriors,1610612744, Nets,1610612751
12/14/2023 Warriors at Clippers,0022300325,2023-24,2023-12-14, Clippers,1610612746, Warriors,1610612744
12/12/2023 Warriors at Suns,0022300308,2023-24,2023-12-12, Suns,1610612756, Warriors,1610612744
12/08/2023 Warriors at Thunder,0022301222,2023-24,2023-12-08, Thunder,1610612760, Warriors,1610612744
12/06/2023 Trail Blazers at Warriors,0022301214,2023-24,2023-12-06, Warriors,1610612744, Trail Blazers,1610612757
12/02/2023 Warriors at Clippers,0022300280,2023-24,2023-12-02, Clippers,1610612746, Warriors,1610612744
11/30/2023 Clippers at Warriors,0022300273,2023-24,2023-11-30, Warriors,1610612744, Clippers,1610612746
11/28/2023 Warriors at Kings,0022300060,2023-24,2023-11-28, Kings,1610612758, Warriors,1610612744
11/24/2023 Spurs at Warriors,0022300051,2023-24,2023-11-24, Warriors,1610612744, Spurs,1610612759
11/22/2023 Warriors at Suns,0022300236,2023-24,2023-11-22, Suns,1610612756, Warriors,1610612744
11/20/2023 Rockets at Warriors,0022300224,2023-24,2023-11-20, Warriors,1610612744, Rockets,1610612745
11/18/2023 Thunder at Warriors,0022300207,2023-24,2023-11-18, Warriors,1610612744, Thunder,1610612760
11/16/2023 Thunder at Warriors,0022300201,2023-24,2023-11-16, Warriors,1610612744, Thunder,1610612760
11/14/2023 Timberwolves at Warriors,0022300025,2023-24,2023-11-14, Warriors,1610612744, Timberwolves,1610612750
11/12/2023 Timberwolves at Warriors,0022300186,2023-24,2023-11-12, Warriors,1610612744, Timberwolves,1610612750
11/06/2023 Warriors at Pistons,0022300145,2023-24,2023-11-06, Pistons,1610612765, Warriors,1610612744
11/03/2023 Warriors at Thunder,0022300005,2023-24,2023-11-03, Thunder,1610612760, Warriors,1610612744
11/01/2023 Kings at Warriors,0022300126,2023-24,2023-11-01, Warriors,1610612744, Kings,1610612758
10/29/2023 Warriors at Rockets,0022300096,2023-24,2023-10-29, Rockets,1610612745, Warriors,1610612744
10/27/2023 Warriors at Kings,0022300087,2023-24,2023-10-27, Kings,1610612758, Warriors,1610612744
10/24/2023 Suns at Warriors,0022300062,2023-24,2023-10-24, Warriors,1610612744, Suns,1610612756
04/14/2024 Rockets at Clippers,0022301199,2023-24,2024-04-14, Clippers,1610612746, Rockets,1610612745
04/12/2024 Rockets at Trail Blazers,0022301183,2023-24,2024-04-12, Trail Blazers,1610612757, Rockets,1610612745
04/11/2024 Rockets at Jazz,0022301168,2023-24,2024-04-11, Jazz,1610612762, Rockets,1610612745
04/09/2024 Magic at Rockets,0022301150,2023-24,2024-04-09, Rockets,1610612745, Magic,1610612753
04/05/2024 Heat at Rockets,0022301120,2023-24,2024-04-05, Rockets,1610612745, Heat,1610612748
04/02/2024 Rockets at Timberwolves,0022301098,2023-24,2024-04-02, Timberwolves,1610612750, Rockets,1610612745
03/29/2024 Rockets at Jazz,0022301072,2023-24,2024-03-29, Jazz,1610612762, Rockets,1610612745
03/27/2024 Rockets at Thunder,0022301057,2023-24,2024-03-27, Thunder,1610612760, Rockets,1610612745
03/25/2024 Trail Blazers at Rockets,0022301038,2023-24,2024-03-25, Rockets,1610612745, Trail Blazers,1610612757
03/23/2024 Jazz at Rockets,0022301024,2023-24,2024-03-23, Rockets,1610612745, Jazz,1610612762
03/19/2024 Rockets at Wizards,0022300992,2023-24,2024-03-19, Wizards,1610612764, Rockets,1610612745
03/14/2024 Wizards at Rockets,0022300957,2023-24,2024-03-14, Rockets,1610612745, Wizards,1610612764
03/12/2024 Rockets at Spurs,0022300942,2023-24,2024-03-12, Spurs,1610612759, Rockets,1610612745
03/10/2024 Rockets at Kings,0022300929,2023-24,2024-03-10, Kings,1610612758, Rockets,1610612745
03/08/2024 Rockets at Trail Blazers,0022300916,2023-24,2024-03-08, Trail Blazers,1610612757, Rockets,1610612745
03/06/2024 Clippers at Rockets,0022300897,2023-24,2024-03-06, Rockets,1610612745, Clippers,1610612746
03/05/2024 Spurs at Rockets,0022300891,2023-24,2024-03-05, Rockets,1610612745, Spurs,1610612759
03/02/2024 Rockets at Suns,0022300870,2023-24,2024-03-02, Suns,1610612756, Rockets,1610612745
02/29/2024 Rockets at Suns,0022300854,2023-24,2024-02-29, Suns,1610612756, Rockets,1610612745
02/27/2024 Rockets at Thunder,0022300841,2023-24,2024-02-27, Thunder,1610612760, Rockets,1610612745
02/25/2024 Thunder at Rockets,0022300822,2023-24,2024-02-25, Rockets,1610612745, Thunder,1610612760
02/23/2024 Suns at Rockets,0022300806,2023-24,2024-02-23, Rockets,1610612745, Suns,1610612756
02/14/2024 Rockets at Grizzlies,0022300783,2023-24,2024-02-14, Grizzlies,1610612763, Rockets,1610612745
02/12/2024 Knicks at Rockets,0022300765,2023-24,2024-02-12, Rockets,1610612745, Knicks,1610612752
02/09/2024 Rockets at Raptors,0022300744,2023-24,2024-02-09, Raptors,1610612761, Rockets,1610612745
02/06/2024 Rockets at Pacers,0022300719,2023-24,2024-02-06, Pacers,1610612754, Rockets,1610612745
02/04/2024 Rockets at Timberwolves,0022300709,2023-24,2024-02-04, Timberwolves,1610612750, Rockets,1610612745
02/02/2024 Raptors at Rockets,0022300692,2023-24,2024-02-02, Rockets,1610612745, Raptors,1610612761
01/29/2024 Lakers at Rockets,0022300662,2023-24,2024-01-29, Rockets,1610612745, Lakers,1610612747
01/27/2024 Rockets at Nets,0022300645,2023-24,2024-01-27, Nets,1610612751, Rockets,1610612745
01/26/2024 Rockets at Hornets,0022300635,2023-24,2024-01-26, Hornets,1610612766, Rockets,1610612745
01/24/2024 Trail Blazers at Rockets,0022300623,2023-24,2024-01-24, Rockets,1610612745, Trail Blazers,1610612757
01/20/2024 Jazz at Rockets,0022300598,2023-24,2024-01-20, Rockets,1610612745, Jazz,1610612762
01/17/2024 Rockets at Knicks,0022300573,2023-24,2024-01-17, Knicks,1610612752, Rockets,1610612745
01/15/2024 Rockets at 76ers,0022300555,2023-24,2024-01-15, 76ers,1610612755, Rockets,1610612745
01/12/2024 Rockets at Pistons,0022300534,2023-24,2024-01-12, Pistons,1610612765, Rockets,1610612745
01/08/2024 Rockets at Heat,0022300509,2023-24,2024-01-08, Heat,1610612748, Rockets,1610612745
01/06/2024 Bucks at Rockets,0022300496,2023-24,2024-01-06, Rockets,1610612745, Bucks,1610612749
01/05/2024 Timberwolves at Rockets,0022300485,2023-24,2024-01-05, Rockets,1610612745, Timberwolves,1610612750
01/03/2024 Nets at Rockets,0022300469,2023-24,2024-01-03, Rockets,1610612745, Nets,1610612751
01/01/2024 Pistons at Rockets,0022300453,2023-24,2024-01-01, Rockets,1610612745, Pistons,1610612765
12/29/2023 76ers at Rockets,0022300434,2023-24,2023-12-29, Rockets,1610612745, 76ers,1610612755
12/27/2023 Suns at Rockets,0022300418,2023-24,2023-12-27, Rockets,1610612745, Suns,1610612756
12/26/2023 Pacers at Rockets,0022300409,2023-24,2023-12-26, Rockets,1610612745, Pacers,1610612754
12/17/2023 Rockets at Bucks,0022300346,2023-24,2023-12-17, Bucks,1610612749, Rockets,1610612745
12/15/2023 Rockets at Grizzlies,0022300332,2023-24,2023-12-15, Grizzlies,1610612763, Rockets,1610612745
12/13/2023 Grizzlies at Rockets,0022300314,2023-24,2023-12-13, Rockets,1610612745, Grizzlies,1610612763
12/11/2023 Spurs at Rockets,0022300298,2023-24,2023-12-11, Rockets,1610612745, Spurs,1610612759
12/06/2023 Thunder at Rockets,0022301212,2023-24,2023-12-06, Rockets,1610612745, Thunder,1610612760
12/02/2023 Rockets at Lakers,0022300291,2023-24,2023-12-02, Lakers,1610612747, Rockets,1610612745
11/22/2023 Grizzlies at Rockets,0022300231,2023-24,2023-11-22, Rockets,1610612745, Grizzlies,1610612763
11/19/2023 Rockets at Lakers,0022300216,2023-24,2023-11-19, Lakers,1610612747, Rockets,1610612745
11/17/2023 Rockets at Clippers,0022300037,2023-24,2023-11-17, Clippers,1610612746, Rockets,1610612745
11/08/2023 Lakers at Rockets,0022300163,2023-24,2023-11-08, Rockets,1610612745, Lakers,1610612747
11/06/2023 Kings at Rockets,0022300153,2023-24,2023-11-06, Rockets,1610612745, Kings,1610612758
11/04/2023 Kings at Rockets,0022300137,2023-24,2023-11-04, Rockets,1610612745, Kings,1610612758
11/01/2023 Hornets at Rockets,0022300122,2023-24,2023-11-01, Rockets,1610612745, Hornets,1610612766
10/27/2023 Rockets at Spurs,0022300083,2023-24,2023-10-27, Spurs,1610612759, Rockets,1610612745
10/25/2023 Rockets at Magic,0022300066,2023-24,2023-10-25, Magic,1610612753, Rockets,1610612745
04/12/2024 Jazz at Clippers,0022301184,2023-24,2024-04-12, Clippers,1610612746, Jazz,1610612762
04/10/2024 Suns at Clippers,0022301165,2023-24,2024-04-10, Clippers,1610612746, Suns,1610612756
04/09/2024 Clippers at Suns,0022301156,2023-24,2024-04-09, Suns,1610612756, Clippers,1610612746
04/05/2024 Jazz at Clippers,0022301126,2023-24,2024-04-05, Clippers,1610612746, Jazz,1610612762
04/02/2024 Clippers at Kings,0022301101,2023-24,2024-04-02, Kings,1610612758, Clippers,1610612746
03/31/2024 Clippers at Hornets,0022301079,2023-24,2024-03-31, Hornets,1610612766, Clippers,1610612746
03/29/2024 Clippers at Magic,0022301064,2023-24,2024-03-29, Magic,1610612753, Clippers,1610612746
03/27/2024 Clippers at 76ers,0022301052,2023-24,2024-03-27, 76ers,1610612755, Clippers,1610612746
03/25/2024 Pacers at Clippers,0022301043,2023-24,2024-03-25, Clippers,1610612746, Pacers,1610612754
03/24/2024 76ers at Clippers,0022301028,2023-24,2024-03-24, Clippers,1610612746, 76ers,1610612755
03/22/2024 Clippers at Trail Blazers,0022301017,2023-24,2024-03-22, Trail Blazers,1610612757, Clippers,1610612746
03/20/2024 Clippers at Trail Blazers,0022301003,2023-24,2024-03-20, Trail Blazers,1610612757, Clippers,1610612746
03/12/2024 Timberwolves at Clippers,0022300944,2023-24,2024-03-12, Clippers,1610612746, Timberwolves,1610612750
03/10/2024 Bucks at Clippers,0022300924,2023-24,2024-03-10, Clippers,1610612746, Bucks,1610612749
03/04/2024 Clippers at Bucks,0022300880,2023-24,2024-03-04, Bucks,1610612749, Clippers,1610612746
03/03/2024 Clippers at Timberwolves,0022300873,2023-24,2024-03-03, Timberwolves,1610612750, Clippers,1610612746
03/01/2024 Wizards at Clippers,0022300865,2023-24,2024-03-01, Clippers,1610612746, Wizards,1610612764
02/28/2024 Lakers at Clippers,0022300848,2023-24,2024-02-28, Clippers,1610612746, Lakers,1610612747
02/25/2024 Kings at Clippers,0022300827,2023-24,2024-02-25, Clippers,1610612746, Kings,1610612758
02/23/2024 Clippers at Grizzlies,0022300807,2023-24,2024-02-23, Grizzlies,1610612763, Clippers,1610612746
02/22/2024 Clippers at Thunder,0022300799,2023-24,2024-02-22, Thunder,1610612760, Clippers,1610612746
02/12/2024 Timberwolves at Clippers,0022300770,2023-24,2024-02-12, Clippers,1610612746, Timberwolves,1610612750
02/10/2024 Pistons at Clippers,0022300749,2023-24,2024-02-10, Clippers,1610612746, Pistons,1610612765
02/04/2024 Clippers at Heat,0022300708,2023-24,2024-02-04, Heat,1610612748, Clippers,1610612746
02/02/2024 Clippers at Pistons,0022300688,2023-24,2024-02-02, Pistons,1610612765, Clippers,1610612746
01/31/2024 Clippers at Wizards,0022300676,2023-24,2024-01-31, Wizards,1610612764, Clippers,1610612746
01/26/2024 Clippers at Raptors,0022300637,2023-24,2024-01-26, Raptors,1610612761, Clippers,1610612746
01/23/2024 Lakers at Clippers,0022300618,2023-24,2024-01-23, Clippers,1610612746, Lakers,1610612747
01/21/2024 Nets at Clippers,0022300600,2023-24,2024-01-21, Clippers,1610612746, Nets,1610612751
01/16/2024 Thunder at Clippers,0022300568,2023-24,2024-01-16, Clippers,1610612746, Thunder,1610612760
01/14/2024 Clippers at Timberwolves,0022300553,2023-24,2024-01-14, Timberwolves,1610612750, Clippers,1610612746
01/12/2024 Clippers at Grizzlies,0022300537,2023-24,2024-01-12, Grizzlies,1610612763, Clippers,1610612746
01/10/2024 Raptors at Clippers,0022300526,2023-24,2024-01-10, Clippers,1610612746, Raptors,1610612761
01/08/2024 Suns at Clippers,0022300511,2023-24,2024-01-08, Clippers,1610612746, Suns,1610612756
01/07/2024 Clippers at Lakers,0022300505,2023-24,2024-01-07, Lakers,1610612747, Clippers,1610612746
01/03/2024 Clippers at Suns,0022300473,2023-24,2024-01-03, Suns,1610612756, Clippers,1610612746
01/01/2024 Heat at Clippers,0022300458,2023-24,2024-01-01, Clippers,1610612746, Heat,1610612748
12/29/2023 Grizzlies at Clippers,0022300438,2023-24,2023-12-29, Clippers,1610612746, Grizzlies,1610612763
12/26/2023 Hornets at Clippers,0022300414,2023-24,2023-12-26, Clippers,1610612746, Hornets,1610612766
12/21/2023 Clippers at Thunder,0022300379,2023-24,2023-12-21, Thunder,1610612760, Clippers,1610612746
12/18/2023 Clippers at Pacers,0022300350,2023-24,2023-12-18, Pacers,1610612754, Clippers,1610612746
12/16/2023 Knicks at Clippers,0022300343,2023-24,2023-12-16, Clippers,1610612746, Knicks,1610612752
12/12/2023 Kings at Clippers,0022300309,2023-24,2023-12-12, Clippers,1610612746, Kings,1610612758
12/11/2023 Trail Blazers at Clippers,0022300304,2023-24,2023-12-11, Clippers,1610612746, Trail Blazers,1610612757
12/08/2023 Clippers at Jazz,0022301225,2023-24,2023-12-08, Jazz,1610612762, Clippers,1610612746
11/29/2023 Clippers at Kings,0022300264,2023-24,2023-11-29, Kings,1610612758, Clippers,1610612746
11/22/2023 Clippers at Spurs,0022300235,2023-24,2023-11-22, Spurs,1610612759, Clippers,1610612746
11/20/2023 Clippers at Spurs,0022300223,2023-24,2023-11-20, Spurs,1610612759, Clippers,1610612746
11/12/2023 Grizzlies at Clippers,0022300179,2023-24,2023-11-12, Clippers,1610612746, Grizzlies,1610612763
11/08/2023 Clippers at Nets,0022300160,2023-24,2023-11-08, Nets,1610612751, Clippers,1610612746
11/06/2023 Clippers at Knicks,0022300151,2023-24,2023-11-06, Knicks,1610612752, Clippers,1610612746
11/01/2023 Clippers at Lakers,0022300127,2023-24,2023-11-01, Lakers,1610612747, Clippers,1610612746
10/31/2023 Magic at Clippers,0022300114,2023-24,2023-10-31, Clippers,1610612746, Magic,1610612753
10/29/2023 Spurs at Clippers,0022300099,2023-24,2023-10-29, Clippers,1610612746, Spurs,1610612759
10/27/2023 Clippers at Jazz,0022300085,2023-24,2023-10-27, Jazz,1610612762, Clippers,1610612746
10/25/2023 Trail Blazers at Clippers,0022300074,2023-24,2023-10-25, Clippers,1610612746, Trail Blazers,1610612757
04/12/2024 Lakers at Grizzlies,0022301177,2023-24,2024-04-12, Grizzlies,1610612763, Lakers,1610612747
04/07/2024 Timberwolves at Lakers,0022301143,2023-24,2024-04-07, Lakers,1610612747, Timberwolves,1610612750
04/03/2024 Lakers at Wizards,0022301103,2023-24,2024-04-03, Wizards,1610612764, Lakers,1610612747
04/02/2024 Lakers at Raptors,0022301094,2023-24,2024-04-02, Raptors,1610612761, Lakers,1610612747
03/31/2024 Lakers at Nets,0022301078,2023-24,2024-03-31, Nets,1610612751, Lakers,1610612747
03/29/2024 Lakers at Pacers,0022301063,2023-24,2024-03-29, Pacers,1610612754, Lakers,1610612747
03/27/2024 Lakers at Grizzlies,0022301055,2023-24,2024-03-27, Grizzlies,1610612763, Lakers,1610612747
03/26/2024 Lakers at Bucks,0022301045,2023-24,2024-03-26, Bucks,1610612749, Lakers,1610612747
03/24/2024 Pacers at Lakers,0022301032,2023-24,2024-03-24, Lakers,1610612747, Pacers,1610612754
03/22/2024 76ers at Lakers,0022301018,2023-24,2024-03-22, Lakers,1610612747, 76ers,1610612755
03/13/2024 Lakers at Kings,0022300954,2023-24,2024-03-13, Kings,1610612758, Lakers,1610612747
03/10/2024 Timberwolves at Lakers,0022300932,2023-24,2024-03-10, Lakers,1610612747, Timberwolves,1610612750
03/08/2024 Bucks at Lakers,0022300915,2023-24,2024-03-08, Lakers,1610612747, Bucks,1610612749
03/06/2024 Kings at Lakers,0022300901,2023-24,2024-03-06, Lakers,1610612747, Kings,1610612758
03/04/2024 Thunder at Lakers,0022300884,2023-24,2024-03-04, Lakers,1610612747, Thunder,1610612760
02/29/2024 Wizards at Lakers,0022300856,2023-24,2024-02-29, Lakers,1610612747, Wizards,1610612764
02/25/2024 Lakers at Suns,0022300818,2023-24,2024-02-25, Suns,1610612756, Lakers,1610612747
02/23/2024 Spurs at Lakers,0022300813,2023-24,2024-02-23, Lakers,1610612747, Spurs,1610612759
02/14/2024 Lakers at Jazz,0022300788,2023-24,2024-02-14, Jazz,1610612762, Lakers,1610612747
02/13/2024 Pistons at Lakers,0022300776,2023-24,2024-02-13, Lakers,1610612747, Pistons,1610612765
02/05/2024 Lakers at Hornets,0022300713,2023-24,2024-02-05, Hornets,1610612766, Lakers,1610612747
02/03/2024 Lakers at Knicks,0022300701,2023-24,2024-02-03, Knicks,1610612752, Lakers,1610612747
01/21/2024 Trail Blazers at Lakers,0022300605,2023-24,2024-01-21, Lakers,1610612747, Trail Blazers,1610612757
01/19/2024 Nets at Lakers,0022300591,2023-24,2024-01-19, Lakers,1610612747, Nets,1610612751
01/15/2024 Thunder at Lakers,0022300565,2023-24,2024-01-15, Lakers,1610612747, Thunder,1610612760
01/13/2024 Lakers at Jazz,0022300549,2023-24,2024-01-13, Jazz,1610612762, Lakers,1610612747
01/11/2024 Suns at Lakers,0022300531,2023-24,2024-01-11, Lakers,1610612747, Suns,1610612756
01/09/2024 Raptors at Lakers,0022300516,2023-24,2024-01-09, Lakers,1610612747, Raptors,1610612761
01/05/2024 Grizzlies at Lakers,0022300491,2023-24,2024-01-05, Lakers,1610612747, Grizzlies,1610612763
01/03/2024 Heat at Lakers,0022300475,2023-24,2024-01-03, Lakers,1610612747, Heat,1610612748
12/30/2023 Lakers at Timberwolves,0022300443,2023-24,2023-12-30, Timberwolves,1610612750, Lakers,1610612747
12/28/2023 Hornets at Lakers,0022300428,2023-24,2023-12-28, Lakers,1610612747, Hornets,1610612766
12/23/2023 Lakers at Thunder,0022300397,2023-24,2023-12-23, Thunder,1610612760, Lakers,1610612747
12/21/2023 Lakers at Timberwolves,0022300380,2023-24,2023-12-21, Timberwolves,1610612750, Lakers,1610612747
12/18/2023 Knicks at Lakers,0022300359,2023-24,2023-12-18, Lakers,1610612747, Knicks,1610612752
12/15/2023 Lakers at Spurs,0022300331,2023-24,2023-12-15, Spurs,1610612759, Lakers,1610612747
12/13/2023 Lakers at Spurs,0022300316,2023-24,2023-12-13, Spurs,1610612759, Lakers,1610612747
12/05/2023 Suns at Lakers,0022301203,2023-24,2023-12-05, Lakers,1610612747, Suns,1610612756
11/30/2023 Lakers at Thunder,0022300271,2023-24,2023-11-30, Thunder,1610612760, Lakers,1610612747
11/29/2023 Lakers at Pistons,0022300258,2023-24,2023-11-29, Pistons,1610612765, Lakers,1610612747
11/27/2023 Lakers at 76ers,0022300255,2023-24,2023-11-27, 76ers,1610612755, Lakers,1610612747
11/21/2023 Jazz at Lakers,0022300042,2023-24,2023-11-21, Lakers,1610612747, Jazz,1610612762
11/17/2023 Lakers at Trail Blazers,0022300036,2023-24,2023-11-17, Trail Blazers,1610612757, Lakers,1610612747
11/15/2023 Kings at Lakers,0022300198,2023-24,2023-11-15, Lakers,1610612747, Kings,1610612758
11/14/2023 Grizzlies at Lakers,0022300026,2023-24,2023-11-14, Lakers,1610612747, Grizzlies,1610612763
